order_item_id,order_id,order_date,customer_id,product_id,category,quantity,unit_price,discount_amount,shipping_fee,payment_method,order_status,line_revenue,gross_profit
OI0000218,O000158,2026-01-03,C00025,P0075,Sports,2,181.67,0.0,6.9,E-Wallet,Shipped,370.24,139.3
OI0000219,O000159,2025-04-21,C00025,P0067,Sports,1,219.84,21.98,4.9,Credit Card,Delivered,202.76,52.26
OI0000220,O000160,2025-06-26,C00025,P0087,Books & Stationery,2,3.01,0.6,6.9,E-Wallet,Delivered,12.32,2.4
OI0000221,O000161,2025-07-10,C00025,P0079,Sports,1,273.83,0.0,0,Credit Card,Delivered,273.83,101.39
OI0000222,O000162,2025-11-23,C00025,P0067,Sports,1,219.84,21.98,0,Credit Card,Delivered,197.86,52.26
OI0000223,O000163,2026-01-24,C00026,P0007,Electronics,1,1291.87,64.59,6.9,Credit Card,Delivered,1234.18,488.5
OI0000224,O000164,2026-04-08,C00026,P0001,Electronics,1,1091.61,0.0,4.9,Online Banking,Delivered,1096.51,560.27
OI0000225,O000165,2026-03-18,C00026,P0031,Fashion,1,22.48,0.0,6.9,Online Banking,Delivered,29.38,9.05
OI0000226,O000166,2026-03-28,C00026,P0010,Electronics,1,1710.21,0.0,4.9,Credit Card,Delivered,1715.11,552.35
OI0000227,O000167,2026-02-16,C00026,P0070,Sports,1,199.54,0.0,6.9,E-Wallet,Delivered,206.44,86.72
OI0000228,O000168,2026-03-08,C00026,P0011,Electronics,4,2463.73,0.0,8.9,Online Banking,Delivered,9863.82,4117.36
OI0000229,O000169,2026-01-31,C00026,P0079,Sports,3,273.83,0.0,6.9,Credit Card,Delivered,828.39,304.17
OI0000230,O000170,2026-02-17,C00026,P0053,Beauty & Health,2,9.66,0.97,8.9,Cash on Delivery,Delivered,27.25,5.27
OI0000231,O000171,2026-04-16,C00026,P0029,Fashion,1,36.7,0.0,6.9,Credit Card,Processing,43.6,13.6
OI0000232,O000171,2026-04-16,C00026,P0002,Electronics,1,176.05,0.0,4.9,Credit Card,Processing,180.95,56.54
OI0000233,O000172,2026-04-19,C00026,P0003,Electronics,4,938.14,0.0,8.9,Online Banking,Delivered,3761.46,1919.12
OI0000234,O000173,2026-02-12,C00026,P0014,Electronics,1,2524.19,0.0,6.9,E-Wallet,Delivered,2531.09,729.65
OI0000235,O000174,2026-03-22,C00026,P0046,Home & Living,2,321.1,0.0,8.9,Credit Card,Processing,651.1,332.7
OI0000236,O000174,2026-03-22,C00026,P0035,Home & Living,1,138.59,0.0,6.9,Credit Card,Processing,145.49,66.02
OI0000237,O000174,2026-03-22,C00026,P0013,Electronics,1,143.29,0.0,6.9,Credit Card,Processing,150.19,71.82
OI0000238,O000175,2026-03-23,C00026,P0013,Electronics,1,143.29,0.0,6.9,Cash on Delivery,Delivered,150.19,71.82
OI0000239,O000176,2026-02-18,C00026,P0010,Electronics,3,1710.21,513.06,8.9,Credit Card,Delivered,4626.47,1143.99
OI0000240,O000177,2026-02-04,C00026,P0020,Fashion,2,208.1,0.0,0,Online Banking,Delivered,416.2,125.96
OI0000241,O000177,2026-02-04,C00026,P0032,Fashion,1,273.73,27.37,8.9,Online Banking,Delivered,255.26,50.24
OI0000242,O000178,2026-04-25,C00026,P0018,Fashion,1,78.83,0.0,4.9,Online Banking,Delivered,83.73,35.25
OI0000243,O000179,2026-01-17,C00026,P0010,Electronics,1,1710.21,85.51,0,Cash on Delivery,Delivered,1624.7,466.84
OI0000244,O000180,2026-04-19,C00026,P0011,Electronics,2,2463.73,492.75,6.9,Online Banking,Delivered,4441.61,1565.93
OI0000245,O000181,2026-01-31,C00026,P0010,Electronics,1,1710.21,0.0,6.9,Online Banking,Delivered,1717.11,552.35
OI0000246,O000182,2026-01-31,C00026,P0004,Electronics,1,187.03,28.05,0,Credit Card,Delivered,158.98,38.8
OI0000247,O000183,2026-03-15,C00027,P0091,Books & Stationery,1,17.64,0.0,0,Cash on Delivery,Delivered,17.64,6.51
OI0000248,O000184,2026-02-01,C00027,P0083,Books & Stationery,1,10.38,1.04,0,Credit Card,Delivered,9.34,1.81
OI0000249,O000185,2026-02-28,C00027,P0034,Home & Living,1,641.23,96.18,0,Credit Card,Delivered,545.05,149.37
OI0000250,O000185,2026-02-28,C00027,P0081,Books & Stationery,2,11.68,2.34,4.9,Credit Card,Delivered,25.92,6.0
OI0000251,O000186,2025-09-25,C00027,P0108,Groceries,1,18.39,1.84,4.9,Credit Card,Delivered,21.45,3.51
OI0000252,O000187,2025-07-19,C00027,P0087,Books & Stationery,3,3.01,0.0,0,Credit Card,Delivered,9.03,4.5
OI0000253,O000188,2025-08-04,C00027,P0086,Books & Stationery,1,67.28,10.09,4.9,E-Wallet,Cancelled,62.09,14.87
OI0000254,O000188,2025-08-04,C00027,P0110,Groceries,1,48.88,0.0,0,E-Wallet,Cancelled,48.88,22.89
OI0000255,O000189,2026-04-13,C00028,P0016,Electronics,1,398.44,0.0,6.9,Credit Card,Delivered,405.34,184.65
OI0000256,O000190,2026-03-02,C00028,P0067,Sports,2,219.84,43.97,6.9,Cash on Delivery,Delivered,402.61,104.51
OI0000257,O000191,2026-02-03,C00028,P0005,Electronics,1,1356.34,67.82,0,Online Banking,Delivered,1288.52,380.64
OI0000258,O000192,2025-12-22,C00028,P0100,Groceries,1,64.08,0.0,8.9,Online Banking,Returned,72.98,26.41
OI0000259,O000193,2026-02-15,C00028,P0029,Fashion,4,36.7,0.0,4.9,E-Wallet,Delivered,151.7,54.4
OI0000260,O000194,2025-12-06,C00028,P0002,Electronics,2,176.05,0.0,0,Credit Card,Delivered,352.1,113.08
OI0000261,O000195,2026-02-14,C00028,P0080,Sports,2,53.06,0.0,8.9,Online Banking,Delivered,115.02,29.68
OI0000262,O000196,2026-03-04,C00031,P0074,Sports,2,238.49,0.0,8.9,Online Banking,Delivered,485.88,175.52
OI0000263,O000197,2026-03-12,C00031,P0064,Beauty & Health,1,106.44,10.64,0,E-Wallet,Delivered,95.8,42.96
OI0000264,O000198,2026-04-14,C00031,P0018,Fashion,1,78.83,0.0,6.9,E-Wallet,Delivered,85.73,35.25
OI0000265,O000199,2026-02-15,C00031,P0076,Sports,4,467.47,0.0,0,Online Banking,Processing,1869.88,528.44
OI0000266,O000200,2026-03-13,C00031,P0084,Books & Stationery,1,50.07,0.0,6.9,Credit Card,Delivered,56.97,14.82
OI0000267,O000201,2026-04-18,C00032,P0011,Electronics,1,2463.73,0.0,0,Online Banking,Delivered,2463.73,1029.34
OI0000268,O000202,2025-09-25,C00032,P0054,Beauty & Health,1,15.61,0.0,8.9,Online Banking,Delivered,24.51,5.86
OI0000269,O000203,2026-02-08,C00032,P0010,Electronics,1,1710.21,0.0,8.9,E-Wallet,Shipped,1719.11,552.35
OI0000270,O000203,2026-02-08,C00032,P0051,Beauty & Health,2,10.6,0.0,6.9,E-Wallet,Shipped,28.1,7.26
OI0000271,O000204,2026-02-17,C00032,P0058,Beauty & Health,1,163.47,0.0,6.9,Credit Card,Delivered,170.37,47.55
OI0000272,O000204,2026-02-17,C00032,P0013,Electronics,1,143.29,0.0,4.9,Credit Card,Delivered,148.19,71.82
OI0000273,O000205,2026-02-07,C00032,P0015,Electronics,1,246.04,12.3,8.9,Online Banking,Processing,242.64,73.41
OI0000274,O000206,2026-03-05,C00032,P0005,Electronics,2,1356.34,271.27,8.9,Online Banking,Delivered,2450.31,625.65
OI0000275,O000207,2026-04-08,C00032,P0010,Electronics,1,1710.21,0.0,4.9,Credit Card,Delivered,1715.11,552.35
OI0000276,O000207,2026-04-08,C00032,P0004,Electronics,1,187.03,0.0,6.9,Credit Card,Delivered,193.93,66.85
OI0000277,O000208,2026-01-21,C00032,P0009,Electronics,1,72.85,0.0,6.9,Cash on Delivery,Delivered,79.75,21.21
OI0000278,O000208,2026-01-21,C00032,P0018,Fashion,3,78.83,0.0,0,Cash on Delivery,Delivered,236.49,105.75
OI0000279,O000208,2026-01-21,C00032,P0003,Electronics,1,938.14,0.0,0,Cash on Delivery,Delivered,938.14,479.78
OI0000280,O000209,2025-12-13,C00032,P0005,Electronics,1,1356.34,0.0,0,E-Wallet,Delivered,1356.34,448.46
OI0000281,O000209,2025-12-13,C00032,P0009,Electronics,1,72.85,0.0,0,E-Wallet,Delivered,72.85,21.21
OI0000282,O000210,2025-11-19,C00032,P0030,Fashion,1,149.12,0.0,4.9,Online Banking,Delivered,154.02,55.92
OI0000283,O000211,2025-12-21,C00032,P0004,Electronics,1,187.03,0.0,4.9,Credit Card,Processing,191.93,66.85
OI0000284,O000212,2026-04-13,C00032,P0010,Electronics,1,1710.21,256.53,0,Online Banking,Delivered,1453.68,295.82
OI0000285,O000212,2026-04-13,C00032,P0050,Beauty & Health,1,49.22,4.92,4.9,Online Banking,Delivered,49.2,10.25
OI0000286,O000213,2025-08-04,C00034,P0073,Sports,1,518.63,77.79,4.9,Cash on Delivery,Delivered,445.74,60.87
OI0000287,O000213,2025-08-04,C00034,P0070,Sports,3,199.54,29.93,8.9,Cash on Delivery,Delivered,577.59,230.23
OI0000288,O000214,2025-08-23,C00034,P0078,Sports,3,580.2,0.0,8.9,Cash on Delivery,Shipped,1749.5,525.81
OI0000289,O000214,2025-08-23,C00034,P0086,Books & Stationery,1,67.28,0.0,6.9,Cash on Delivery,Shipped,74.18,24.96
OI0000290,O000215,2026-04-13,C00034,P0066,Sports,1,13.9,0.0,8.9,Online Banking,Delivered,22.8,5.32
OI0000291,O000215,2026-04-13,C00034,P0013,Electronics,1,143.29,0.0,0,Online Banking,Delivered,143.29,71.82
OI0000292,O000216,2026-03-30,C00034,P0094,Books & Stationery,2,6.76,0.0,8.9,E-Wallet,Cancelled,22.42,3.66
OI0000293,O000217,2025-11-08,C00035,P0093,Books & Stationery,3,114.5,34.35,4.9,Online Banking,Delivered,314.05,69.06
OI0000294,O000217,2025-11-08,C00035,P0081,Books & Stationery,3,11.68,1.75,4.9,Online Banking,Delivered,38.19,10.76
OI0000295,O000218,2026-01-16,C00035,P0094,Books & Stationery,1,6.76,0.0,6.9,Credit Card,Delivered,13.66,1.83
OI0000296,O000219,2026-02-17,C00035,P0048,Home & Living,1,248.69,12.43,4.9,Online Banking,Delivered,241.16,98.19
OI0000297,O000220,2025-10-08,C00035,P0058,Beauty & Health,2,163.47,0.0,4.9,Credit Card,Delivered,331.84,95.1
OI0000298,O000221,2025-08-07,C00035,P0088,Books & Stationery,1,3.15,0.16,8.9,Credit Card,Returned,11.89,1.16
OI0000299,O000222,2026-03-01,C00035,P0078,Sports,2,580.2,0.0,0,E-Wallet,Delivered,1160.4,350.54
OI0000300,O000223,2025-06-20,C00035,P0098,Groceries,1,11.26,0.0,8.9,Cash on Delivery,Delivered,20.16,3.85
OI0000301,O000224,2026-03-11,C00035,P0086,Books & Stationery,1,67.28,0.0,6.9,E-Wallet,Delivered,74.18,24.96
OI0000302,O000225,2025-07-31,C00035,P0091,Books & Stationery,1,17.64,0.0,6.9,Online Banking,Delivered,24.54,6.51
OI0000303,O000226,2025-12-31,C00035,P0027,Fashion,1,129.23,0.0,8.9,Online Banking,Processing,138.13,39.56
OI0000304,O000227,2026-04-23,C00039,P0032,Fashion,1,273.73,13.69,4.9,E-Wallet,Delivered,264.94,63.92
OI0000305,O000228,2026-04-09,C00040,P0017,Fashion,1,122.89,0.0,8.9,Online Banking,Shipped,131.79,58.22
OI0000306,O000228,2026-04-09,C00040,P0032,Fashion,1,273.73,27.37,0,Online Banking,Shipped,246.36,50.24
OI0000307,O000229,2026-02-02,C00040,P0011,Electronics,1,2463.73,0.0,8.9,Cash on Delivery,Delivered,2472.63,1029.34
OI0000308,O000230,2026-01-14,C00040,P0107,Groceries,3,31.16,18.7,4.9,Cash on Delivery,Delivered,79.68,5.96
OI0000309,O000231,2026-04-24,C00040,P0061,Beauty & Health,1,163.52,0.0,4.9,E-Wallet,Delivered,168.42,50.37
OI0000310,O000231,2026-04-24,C00040,P0083,Books & Stationery,1,10.38,0.0,8.9,E-Wallet,Delivered,19.28,2.85
OI0000311,O000232,2026-01-18,C00040,P0014,Electronics,2,2524.19,757.26,4.9,Credit Card,Cancelled,4296.02,702.04
OI0000312,O000233,2025-12-01,C00040,P0046,Home & Living,1,321.1,0.0,6.9,Online Banking,Delivered,328.0,166.35
OI0000313,O000233,2025-12-01,C00040,P0046,Home & Living,1,321.1,0.0,8.9,Online Banking,Delivered,330.0,166.35
OI0000314,O000234,2026-04-21,C00040,P0058,Beauty & Health,1,163.47,0.0,8.9,Online Banking,Delivered,172.37,47.55
OI0000315,O000235,2026-04-14,C00040,P0002,Electronics,1,176.05,26.41,0,Credit Card,Delivered,149.64,30.13
OI0000316,O000236,2026-04-20,C00042,P0054,Beauty & Health,2,15.61,0.0,8.9,E-Wallet,Delivered,40.12,11.72
OI0000317,O000236,2026-04-20,C00042,P0031,Fashion,2,22.48,0.0,6.9,E-Wallet,Delivered,51.86,18.1
OI0000318,O000237,2026-02-12,C00043,P0029,Fashion,1,36.7,0.0,8.9,Online Banking,Delivered,45.6,13.6
OI0000319,O000238,2026-04-01,C00043,P0028,Fashion,1,20.13,3.02,8.9,Online Banking,Cancelled,26.01,5.37
OI0000320,O000238,2026-04-01,C00043,P0005,Electronics,1,1356.34,0.0,0,Online Banking,Cancelled,1356.34,448.46
OI0000321,O000239,2026-02-05,C00043,P0039,Home & Living,1,488.55,48.86,4.9,Online Banking,Delivered,444.59,97.55
OI0000322,O000239,2026-02-05,C00043,P0017,Fashion,1,122.89,18.43,8.9,Online Banking,Delivered,113.36,39.79
OI0000323,O000240,2026-04-18,C00043,P0029,Fashion,1,36.7,0.0,8.9,Credit Card,Delivered,45.6,13.6
OI0000324,O000241,2025-11-16,C00044,P0112,Groceries,1,17.48,0.0,0,Online Banking,Delivered,17.48,8.1
OI0000325,O000241,2025-11-16,C00044,P0107,Groceries,1,31.16,0.0,8.9,Online Banking,Delivered,40.06,8.22
OI0000326,O000241,2025-11-16,C00044,P0012,Electronics,1,1803.18,0.0,4.9,Online Banking,Delivered,1808.08,636.52
OI0000327,O000242,2026-04-06,C00044,P0063,Beauty & Health,1,13.31,0.0,8.9,Online Banking,Delivered,22.21,5.85
OI0000328,O000243,2026-04-08,C00044,P0102,Groceries,1,53.21,0.0,0,Online Banking,Delivered,53.21,13.54
OI0000329,O000243,2026-04-08,C00044,P0007,Electronics,1,1291.87,0.0,8.9,Online Banking,Delivered,1300.77,553.09
OI0000330,O000243,2026-04-08,C00044,P0040,Home & Living,1,29.57,0.0,0,Online Banking,Delivered,29.57,11.58
OI0000331,O000244,2025-06-19,C00044,P0003,Electronics,1,938.14,0.0,4.9,E-Wallet,Delivered,943.04,479.78
OI0000332,O000245,2026-04-02,C00044,P0073,Sports,2,518.63,103.73,0,E-Wallet,Returned,933.53,173.59
OI0000333,O000246,2025-09-18,C00044,P0068,Sports,2,20.44,0.0,0,E-Wallet,Cancelled,40.88,11.44
OI0000334,O000246,2025-09-18,C00044,P0100,Groceries,2,64.08,19.22,4.9,E-Wallet,Cancelled,113.84,33.6
OI0000335,O000247,2026-02-03,C00044,P0108,Groceries,1,18.39,0.0,4.9,E-Wallet,Delivered,23.29,5.35
OI0000336,O000248,2025-09-06,C00044,P0106,Groceries,1,43.47,0.0,6.9,E-Wallet,Delivered,50.37,13.14
OI0000337,O000248,2025-09-06,C00044,P0040,Home & Living,1,29.57,1.48,8.9,E-Wallet,Delivered,36.99,10.1
OI0000338,O000249,2025-04-17,C00044,P0108,Groceries,3,18.39,0.0,0,Online Banking,Delivered,55.17,16.05
OI0000339,O000249,2025-04-17,C00044,P0035,Home & Living,1,138.59,0.0,4.9,Online Banking,Delivered,143.49,66.02
OI0000340,O000250,2025-08-26,C00044,P0010,Electronics,1,1710.21,171.02,6.9,Online Banking,Delivered,1546.09,381.33
OI0000341,O000250,2025-08-26,C00044,P0028,Fashion,1,20.13,0.0,4.9,Online Banking,Delivered,25.03,8.39
OI0000342,O000251,2025-09-22,C00044,P0044,Home & Living,2,730.43,146.09,8.9,Online Banking,Processing,1323.67,435.47
OI0000343,O000252,2025-07-10,C00044,P0090,Books & Stationery,1,97.54,0.0,6.9,Online Banking,Delivered,104.44,45.19
OI0000344,O000253,2026-02-28,C00044,P0105,Groceries,1,9.27,0.93,8.9,E-Wallet,Delivered,17.24,3.78
OI0000345,O000254,2025-04-03,C00044,P0100,Groceries,1,64.08,3.2,0,Credit Card,Shipped,60.88,23.21
OI0000346,O000254,2025-04-03,C00044,P0097,Groceries,1,101.35,20.27,4.9,Credit Card,Shipped,85.98,19.84
OI0000347,O000255,2025-07-01,C00044,P0109,Groceries,1,17.97,0.0,6.9,Online Banking,Shipped,24.87,7.36
OI0000348,O000256,2025-05-15,C00044,P0083,Books & Stationery,1,10.38,0.0,4.9,Credit Card,Delivered,15.28,2.85
OI0000349,O000256,2025-05-15,C00044,P0111,Groceries,1,59.31,2.97,8.9,Credit Card,Delivered,65.24,23.05
OI0000350,O000257,2025-10-29,C00044,P0112,Groceries,2,17.48,0.0,4.9,Online Banking,Processing,39.86,16.2
OI0000351,O000257,2025-10-29,C00044,P0101,Groceries,1,132.8,0.0,0,Online Banking,Processing,132.8,64.92
OI0000352,O000258,2025-09-27,C00044,P0100,Groceries,1,64.08,0.0,0,Cash on Delivery,Delivered,64.08,26.41
OI0000353,O000259,2025-07-04,C00044,P0032,Fashion,1,273.73,0.0,8.9,Online Banking,Delivered,282.63,77.61
OI0000354,O000260,2026-03-22,C00044,P0100,Groceries,1,64.08,0.0,0,E-Wallet,Delivered,64.08,26.41
OI0000355,O000260,2026-03-22,C00044,P0106,Groceries,1,43.47,6.52,8.9,E-Wallet,Delivered,45.85,6.62
OI0000356,O000261,2026-02-09,C00044,P0079,Sports,1,273.83,13.69,0,Credit Card,Delivered,260.14,87.7
OI0000357,O000261,2026-02-09,C00044,P0062,Beauty & Health,1,96.34,14.45,6.9,Credit Card,Delivered,88.79,16.65
OI0000358,O000262,2026-01-09,C00045,P0052,Beauty & Health,1,39.42,0.0,0,E-Wallet,Delivered,39.42,11.3
OI0000359,O000263,2026-04-10,C00045,P0054,Beauty & Health,3,15.61,0.0,4.9,E-Wallet,Delivered,51.73,17.58
OI0000360,O000264,2026-01-30,C00045,P0059,Beauty & Health,1,51.45,0.0,0,Credit Card,Delivered,51.45,23.78
OI0000361,O000264,2026-01-30,C00045,P0054,Beauty & Health,1,15.61,1.56,6.9,Credit Card,Delivered,20.95,4.3
OI0000362,O000265,2025-12-21,C00045,P0057,Beauty & Health,2,85.55,0.0,8.9,Credit Card,Delivered,180.0,64.0
OI0000363,O000266,2025-12-13,C00045,P0061,Beauty & Health,1,163.52,0.0,6.9,Credit Card,Delivered,170.42,50.37
OI0000364,O000267,2026-04-15,C00045,P0061,Beauty & Health,3,163.52,0.0,6.9,Online Banking,Delivered,497.46,151.11
OI0000365,O000268,2026-03-12,C00045,P0004,Electronics,1,187.03,0.0,4.9,Online Banking,Delivered,191.93,66.85
OI0000366,O000269,2026-03-09,C00045,P0006,Electronics,2,563.56,0.0,8.9,Online Banking,Shipped,1136.02,501.44
OI0000367,O000270,2026-04-19,C00045,P0022,Fashion,1,31.66,4.75,8.9,Online Banking,Delivered,35.81,7.45
OI0000368,O000271,2026-03-29,C00045,P0058,Beauty & Health,1,163.47,8.17,0,Online Banking,Delivered,155.3,39.38
OI0000369,O000271,2026-03-29,C00045,P0061,Beauty & Health,1,163.52,16.35,6.9,Online Banking,Delivered,154.07,34.02
OI0000370,O000272,2026-01-20,C00045,P0025,Fashion,4,55.69,11.14,6.9,Online Banking,Cancelled,218.52,44.7
OI0000371,O000273,2026-03-20,C00045,P0053,Beauty & Health,1,9.66,0.0,8.9,Online Banking,Delivered,18.56,3.12
OI0000372,O000274,2026-04-29,C00045,P0067,Sports,2,219.84,21.98,0,E-Wallet,Delivered,417.7,126.5
OI0000373,O000275,2026-03-21,C00045,P0022,Fashion,2,31.66,6.33,0,E-Wallet,Delivered,56.99,18.07
OI0000374,O000276,2026-03-14,C00045,P0057,Beauty & Health,1,85.55,4.28,4.9,Credit Card,Delivered,86.17,27.72
OI0000375,O000276,2026-03-14,C00045,P0058,Beauty & Health,2,163.47,0.0,8.9,Credit Card,Delivered,335.84,95.1
OI0000376,O000277,2025-12-07,C00045,P0055,Beauty & Health,4,15.06,3.01,0,E-Wallet,Processing,57.23,20.79
OI0000377,O000278,2026-04-22,C00045,P0054,Beauty & Health,1,15.61,0.0,0,Credit Card,Delivered,15.61,5.86
OI0000378,O000279,2026-02-17,C00045,P0049,Beauty & Health,4,61.34,12.27,6.9,E-Wallet,Processing,239.99,67.41
OI0000379,O000279,2026-02-17,C00045,P0081,Books & Stationery,3,11.68,1.75,0,E-Wallet,Processing,33.29,10.76
OI0000380,O000280,2026-02-18,C00045,P0044,Home & Living,1,730.43,0.0,4.9,Credit Card,Returned,735.33,290.78
OI0000381,O000281,2026-03-08,C00045,P0049,Beauty & Health,4,61.34,0.0,8.9,Online Banking,Delivered,254.26,79.68
OI0000382,O000282,2026-04-22,C00046,P0059,Beauty & Health,2,51.45,0.0,8.9,Online Banking,Delivered,111.8,47.56
OI0000383,O000283,2026-03-18,C00046,P0099,Groceries,2,15.33,1.53,0,Online Banking,Shipped,29.13,13.83
OI0000384,O000283,2026-03-18,C00046,P0051,Beauty & Health,4,10.6,6.36,8.9,Online Banking,Shipped,44.94,8.16
OI0000385,O000284,2026-02-01,C00046,P0106,Groceries,1,43.47,0.0,0,Cash on Delivery,Delivered,43.47,13.14
OI0000386,O000285,2026-03-24,C00046,P0033,Home & Living,1,528.24,0.0,8.9,Online Banking,Shipped,537.14,202.28
OI0000387,O000286,2026-04-08,C00046,P0107,Groceries,1,31.16,0.0,0,E-Wallet,Delivered,31.16,8.22
OI0000388,O000287,2025-11-18,C00046,P0105,Groceries,1,9.27,0.0,8.9,Cash on Delivery,Shipped,18.17,4.71
OI0000389,O000288,2026-04-13,C00046,P0108,Groceries,1,18.39,1.84,4.9,Online Banking,Delivered,21.45,3.51
OI0000390,O000288,2026-04-13,C00046,P0106,Groceries,1,43.47,0.0,0,Online Banking,Delivered,43.47,13.14
OI0000391,O000289,2026-04-18,C00046,P0094,Books & Stationery,1,6.76,1.35,4.9,Online Banking,Delivered,10.31,0.48
OI0000392,O000290,2026-01-27,C00046,P0107,Groceries,2,31.16,0.0,6.9,E-Wallet,Delivered,69.22,16.44
OI0000393,O000291,2026-02-16,C00046,P0033,Home & Living,1,528.24,26.41,8.9,E-Wallet,Delivered,510.73,175.87
OI0000394,O000292,2026-01-01,C00046,P0029,Fashion,1,36.7,7.34,6.9,E-Wallet,Delivered,36.26,6.26
OI0000395,O000293,2026-03-16,C00046,P0108,Groceries,1,18.39,0.0,4.9,Credit Card,Delivered,23.29,5.35
OI0000396,O000294,2026-04-02,C00046,P0017,Fashion,1,122.89,0.0,0,Online Banking,Delivered,122.89,58.22
OI0000397,O000294,2026-04-02,C00046,P0101,Groceries,1,132.8,13.28,0,Online Banking,Delivered,119.52,51.64
OI0000398,O000295,2026-03-14,C00047,P0083,Books & Stationery,1,10.38,1.04,4.9,Cash on Delivery,Cancelled,14.24,1.81
OI0000399,O000296,2025-08-26,C00047,P0024,Fashion,3,38.33,11.5,4.9,Online Banking,Delivered,108.39,30.14
OI0000400,O000297,2025-10-17,C00047,P0096,Books & Stationery,1,92.0,0.0,8.9,Credit Card,Delivered,100.9,26.51
OI0000401,O000297,2025-10-17,C00047,P0054,Beauty & Health,1,15.61,0.78,6.9,Credit Card,Delivered,21.73,5.08
OI0000402,O000298,2026-01-12,C00047,P0032,Fashion,1,273.73,13.69,0,Online Banking,Delivered,260.04,63.92
OI0000403,O000299,2026-04-05,C00047,P0029,Fashion,1,36.7,5.5,6.9,Credit Card,Delivered,38.1,8.1
OI0000404,O000300,2025-09-06,C00049,P0028,Fashion,2,20.13,0.0,8.9,Online Banking,Delivered,49.16,16.78
OI0000405,O000301,2026-03-05,C00049,P0019,Fashion,2,150.24,45.07,0,Online Banking,Delivered,255.41,42.79
OI0000406,O000302,2026-03-15,C00049,P0026,Fashion,2,87.2,17.44,6.9,Credit Card,Delivered,163.86,37.66
OI0000407,O000303,2026-02-12,C00049,P0097,Groceries,2,101.35,0.0,6.9,E-Wallet,Returned,209.6,80.22
OI0000408,O000303,2026-02-12,C00049,P0045,Home & Living,2,18.62,1.86,0,E-Wallet,Returned,35.38,17.3
OI0000409,O000303,2026-02-12,C00049,P0021,Fashion,2,20.23,0.0,4.9,E-Wallet,Returned,45.36,11.06
OI0000410,O000304,2025-10-02,C00049,P0019,Fashion,1,150.24,0.0,8.9,Online Banking,Delivered,159.14,43.93
OI0000411,O000305,2026-03-04,C00049,P0017,Fashion,1,122.89,6.14,6.9,Credit Card,Delivered,123.65,52.08
OI0000412,O000305,2026-03-04,C00049,P0030,Fashion,1,149.12,7.46,6.9,Credit Card,Delivered,148.56,48.46
OI0000413,O000306,2026-04-28,C00049,P0109,Groceries,4,17.97,0.0,8.9,Credit Card,Delivered,80.78,29.44
OI0000414,O000307,2026-03-12,C00049,P0026,Fashion,1,87.2,0.0,4.9,Online Banking,Delivered,92.1,27.55
OI0000415,O000308,2026-02-01,C00049,P0039,Home & Living,1,488.55,24.43,0,Credit Card,Delivered,464.12,121.98
OI0000416,O000309,2025-07-18,C00049,P0022,Fashion,4,31.66,0.0,8.9,E-Wallet,Delivered,135.54,48.8
OI0000417,O000310,2025-07-17,C00050,P0042,Home & Living,1,777.79,0.0,8.9,Online Banking,Delivered,786.69,245.84
OI0000418,O000311,2026-04-30,C00050,P0027,Fashion,3,129.23,38.77,8.9,E-Wallet,Delivered,357.82,79.91
OI0000419,O000311,2026-04-30,C00050,P0034,Home & Living,2,641.23,0.0,8.9,E-Wallet,Delivered,1291.36,491.1
OI0000420,O000311,2026-04-30,C00050,P0042,Home & Living,1,777.79,77.78,4.9,E-Wallet,Delivered,704.91,168.06
OI0000421,O000312,2025-07-03,C00050,P0020,Fashion,1,208.1,31.21,4.9,Online Banking,Delivered,181.79,31.77
OI0000422,O000312,2025-07-03,C00050,P0010,Electronics,1,1710.21,0.0,4.9,Online Banking,Delivered,1715.11,552.35
OI0000423,O000313,2025-12-25,C00051,P0111,Groceries,1,59.31,0.0,0,E-Wallet,Delivered,59.31,26.02
